4,8,16,24,32,40,48,64,72,80,88,96
u,n,i,f,o,r,m
"[[30.075602769851685], [16.198694229125977], [30.516427993774414], [16.931743144989014]]","[[24.03076195716858], [13.550772190093994], [22.779112339019775], [13.296451330184937]]","[[18.834682941436768], [13.87989592552185], [19.742223501205444], [13.518861770629883]]","[[18.72298264503479], [13.380228281021118], [18.486557483673096], [14.372609853744507]]","[[24.158453226089478], [15.039791584014893], [19.438042879104614], [15.215319633483887]]","[[18.83266043663025], [15.376925468444824], [18.89751648902893], [15.406808614730835]]","[[18.58332657814026], [15.480648517608643], [18.127543926239014], [15.764860391616821]]","[[16.76119637489319], [16.979585647583008], [17.818400144577026], [17.107247829437256]]","[[17.554078578948975], [17.27385640144348], [17.605016708374023], [18.205338716506958]]","[[18.01386046409607], [17.59300398826599], [17.98296356201172], [18.41677212715149]]","[[18.197827577590942], [17.996891021728516], [18.23124074935913], [18.349940538406372]]","[[18.202348470687866], [17.77451205253601], [19.174339294433594], [18.45266819000244]]"
"[[10018.0], [3375.0], [10128.0], [3585.0]]","[[11703.0], [3672.0], [11690.0], [3817.0]]","[[13612.0], [5253.0], [13916.0], [5270.0]]","[[14905.0], [6570.0], [15105.0], [6479.0]]","[[15235.0], [7688.0], [15131.0], [7621.0]]","[[16305.0], [9656.0], [16305.0], [8626.0]]","[[16340.0], [10589.0], [16340.0], [10200.0]]","[[16773.0], [12722.0], [16773.0], [12580.0]]","[[16386.0], [13843.0], [16386.0], [13965.0]]","[[18732.0], [14580.0], [18732.0], [15628.0]]","[[18732.0], [14580.0], [18732.0], [15628.0]]","[[18732.0], [14580.0], [18732.0], [15628.0]]"
